OccurrenceID	TaxonID	Event ID	Institution Code	Collection Code	Catalog Number	Sex	LifeStage	Reproductive Condition	Behavior	Establishment Means	Remarks	Count of Individuals	Preparations	FieldNotes	Sampling Protocol	Sampling Effort	Recorded By	Identified By	Date Identified	Event Date	Modified Date	Locality	Decimal Latitude	Decimal Longitude	Verbatim Latitude	Verbatim Longitude	Verbatim Elevation
626	Albizia inundata																					South America (extratropical)					
627	Albizia kalkora																					China					
628	Albizia kalkora																					China					
629	Albizia lebbeck																					China					
630	Albizia lebbeck																					India					
631	Albizia lebbeck																					South-East Asia (tropical)					
632	Albizia lebbeck																					China					
633	Albizia lebbeck																					South-East Asia (tropical)					
634	Albizia lebbeck																					South-East Asia (tropical)					
635	Albizia lebbek																					South-East Asia (tropical)					
636	Albizia lebbekoides																					Africa (tropical)					
637	Albizia lucida																					India					
638	Albizia lucidior																					South-East Asia (tropical)					
639	Albizia marginata																					South America (tropical)					
640	Albizia niopoides																					South America (tropical)					
641	Albizia niopoides																					Central America (tropical)					
642	Albizia niopoides																					Central America (tropical)					
643	Albizia niopoides																					South America (tropical)					
644	Albizia odoratissima																					China					
645	Albizia odoratissima																					China					
646	Albizia odoratissima																					South-East Asia (tropical)					
647	Albizia odoratissima																					China					
648	Albizia odoratissima																					China					
649	Albizia odoratissima																					South-East Asia (tropical)					
650	Albizia pedicellata																					South-East Asia (tropical)					
651	Albizia pedicellata																					South-East Asia (tropical)					
652	Albizia pistaciifolia																					South America (tropical)					
653	Albizia procera																					South-East Asia (tropical)					
654	Albizia procera																					Australia/PNG (tropical)					
655	Albizia procera																					China					
656	Albizia procera																					South-East Asia (tropical)					
657	Albizia procera																					India					
658	Albizia procera																					China					
659	Albizia procera																					Australia/PNG (tropical)					
660	Albizia procera																					Africa (tropical)					
661	Albizia purpusii																					Mexico					
662	Albizia retusa																					South-East Asia (tropical)					
663	Albizia saman																					South America (tropical)					
664	Albizia saman																					South-East Asia (tropical)					
665	Albizia saponaria																					South-East Asia (tropical)					
666	Albizia schimperiana																					Africa (extratropical)					
667	Albizia splendens																					South-East Asia (tropical)					
668	Albizia sumatrana																					South-East Asia (tropical)					
669	Albizia tanganyicensis																					Africa (extratropical)					
670	Albizia tomentella																					South-East Asia (tropical)					
671	Albizia umbrosa																					South-East Asia (tropical)					
672	Albizia versicolor																					Africa (tropical)					
673	Albizia versicolor																					Africa (tropical)					
674	Albizia versicolor																					Africa (tropical)					
675	Albizia zimmermannii																					Africa (extratropical)					
676	Albizia zygia																					Africa (tropical)					
677	Albizia zygia																					Africa (tropical)					
678	Albizia zygia																					Africa (tropical)					
679	Albizia zygia																					Africa (tropical)					
680	Albizia zygia																					Africa (tropical)					
681	Albizia zygia																					Africa (tropical)					
682	Alchornea brachygyne																					South America (tropical)					
683	Alchornea castaneifolia																					South America (tropical)					
